10:30:22,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:22,21.75,21.0,20.75,21.5,22.0,21.25,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:22,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,22.0,21.25,21.5,21.25
10:30:22,21.75,21.0,20.75,21.75,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:22,21.75,21.25,20.75,21.5,22.0,21.25,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:22,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:22,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:22,21.75,21.0,20.75,21.5,21.75,21.5,21.25,21.75,21.5,21.0,21.0,21.5,21.75,21.25,21.75,21.25
10:30:22,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:22,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,22.0,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.25,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.25,21.25,21.75,21.5,21.25,21.0,21.5,22.0,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.25,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:23,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:24,21.75,21.0,20.75,21.5,22.0,21.25,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:24,21.75,21.0,20.75,21.5,22.0,21.25,21.25,21.75,21.5,21.0,21.0,21.5,21.75,21.25,21.5,21.25
10:30:24,21.75,21.25,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:24,21.75,21.0,20.75,21.5,22.0,21.25,21.25,21.75,21.5,21.0,21.0,21.5,21.75,21.25,21.5,21.25
10:30:24,21.75,21.0,20.75,21.5,22.0,21.25,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
10:30:24,21.75,21.0,20.75,21.5,22.0,21.5,21.25,21.75,21.5,21.25,21.0,21.5,21.75,21.25,21.5,21.25
