1,7.5,0.0,7.5
2,7.5,5.0,7.5
3,7.5,10.0,7.5
4,7.5,15.0,7.5
5,0.0,5.0,0.0
6,0.0,10.0,0.0
7,0.0,15.0,0.0
8,15.0,5.0,0.0
9,15.0,10.0,0.0
10,15.0,15.0,0.0
11,15.0,5.0,15.0
12,15.0,10.0,15.0
13,15.0,15.0,15.0
14,0.0,5.0,15.0
15,0.0,10.0,15.0
16,0.0,15.0,15.0
